LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,TOTAL_PRECIPITATION_CALGARY,MEAN_TEMPERATURE_EDMONTON,TOTAL_PRECIPITATION_EDMONTON,MEAN_TEMPERATURE_HALIFAX,TOTAL_PRECIPITATION_HALIFAX,MEAN_TEMPERATURE_MONCTON,TOTAL_PRECIPITATION_MONCTON,MEAN_TEMPERATURE_MONTREAL,TOTAL_PRECIPITATION_MONTREAL,MEAN_TEMPERATURE_OTTAWA,TOTAL_PRECIPITATION_OTTAWA,MEAN_TEMPERATURE_QUEBEC,TOTAL_PRECIPITATION_QUEBEC,MEAN_TEMPERATURE_SASKATOON,TOTAL_PRECIPITATION_SASKATOON,MEAN_TEMPERATURE_STJOHNS,TOTAL_PRECIPITATION_STJOHNS,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_TORONTO,MEAN_TEMPERATURE_VANCOUVER,TOTAL_PRECIPITATION_VANCOUVER,MEAN_TEMPERATURE_WHITEHORSE,TOTAL_PRECIPITATION_WHITEHORSE,MEAN_TEMPERATURE_WINNIPEG,TOTAL_PRECIPITATION_WINNIPEG
1/13/78 00:00,-10.2,0,-13.3,0,-14.4,7,-17.3,4.2,-15.5,0.4,-14.9,0.6,-20,0,-18.1,1.3,-12.7,1.2,-7.5,4.2,2.8,1.8,-12.3,0,-19.1,0
1/14/78 00:00,-12,0,-16.4,0,0.4,100.1,-6.3,73.6,-12.3,5.4,-13.4,1.9,-13.2,6.8,-17.4,0,-3.7,0.2,-12.7,0,5.8,2,-16.9,0,-18.9,0.2
1/15/78 00:00,-16.3,0.4,-16.9,0,6,17.8,1.1,4,-13.5,1,-17,0.2,-11.5,1,-25.6,0,6.9,5.1,-14.5,0,6.6,0.3,-23.7,0,-23.6,0.2
1/16/78 00:00,-18.2,0.2,-22.3,0,-3.7,0,-7.1,0,-16.5,0,-17.9,0,-16,0,-28.9,0,4.9,0.4,-9.4,0,5.3,0.4,-22.6,0,-28.9,0
1/17/78 00:00,-18.1,0.5,-22.4,0.6,-6.5,0,-10.9,0,-15.9,0,-16.1,0,-18.9,0,-27.5,0,-4.4,0.7,-11.3,1.4,3.9,0.2,-17.6,0.2,-23.1,0
1/18/78 00:00,-21.1,0,-23.9,0,0.8,62.5,-8.2,47,-12.3,11.8,-10.6,9,-12.3,9.4,-32.9,0,-5.2,0.5,-9.7,0.6,6.2,0,-11.7,0,-23.7,0.2
1/19/78 00:00,-17.1,0,-22.7,0,-4.6,0,-10.1,0.5,-16,0,-14.3,0,-15.9,0,-26.3,0,1.3,14.3,-9.5,0,7.3,0,-11.5,0,-23.7,0
1/20/78 00:00,-10.5,0,-16.4,0,-8.4,29.3,-12.5,23.4,-14.5,7,-13.5,4.2,-15.5,0,-22.4,0,-8.9,0,-9.8,7.5,7.4,3.1,-8.2,0,-22.6,0
1/21/78 00:00,-4.6,0,-8.6,0,-5,3.9,-9.2,28.7,-10.7,2.5,-11.3,0.6,-11.4,1.6,-17.1,0,-6,27.1,-12.2,1,6.8,17.5,-7,0,-20.3,0
1/22/78 00:00,-2.8,0.2,-5.7,1.3,-6.9,0,-11.1,0,-10,0,-11.2,0,-11.5,0,-7.2,0.4,-5.6,1.6,-10.6,0,4.2,0,-11.8,0,-16.1,0
1/23/78 00:00,-7.9,0,-5.6,0,-6,0,-7.3,0,-5.5,0,-6.1,0,-6,0,-6.4,0.2,-5.1,0.4,-8.6,0,2.5,1.7,-4.7,0.2,-6.9,0
1/24/78 00:00,-7,3.6,-8.4,0.6,-4.8,0,-8.3,0,-4.2,0.9,-3.5,0.9,-5.7,0.4,-17.2,0,-5.4,0,-3.9,5.9,5,0.8,1.8,0,-11.2,0.6
1/25/78 00:00,-12.6,10.2,-14.5,6.4,1.6,7.6,-1.4,11.8,-0.9,7.3,-0.1,2.7,-3.2,8,-27.9,0,-0.7,0.2,0.6,4.7,5.3,5.9,-0.7,0,-20.2,2.8
1/26/78 00:00,-9.6,2.6,-14.8,1.9,8.2,48.9,6.2,43.4,0.2,16,-3.3,26.1,-0.9,17.9,-28.8,0,3.6,41.5,-4.2,18.4,5.5,0.6,-12.7,0,-27.7,0
1/27/78 00:00,-13.5,2.2,-21.8,0,1.2,1.2,-0.8,0,-7,0.6,-8.1,3.6,-6.8,4.8,-30.1,0,7.1,11.1,-7.2,0.6,5,0,-19.9,0,-26.5,0
1/28/78 00:00,-18.9,0,-22.9,0.4,-2.2,0,-6.9,0,-12.9,0,-13.4,0,-11.6,0.4,-23.9,0,1.4,0,-12.1,0,4.6,4.7,-21.8,0,-23,0
1/29/78 00:00,-21.8,0.5,-24.5,0,-5,5.2,-6.9,1.1,-15.1,0.2,-14.8,0.4,-15,1,-24.9,0,-1.2,13.3,-14,0,3.7,0,-19.6,0,-23.2,0
1/30/78 00:00,-23.1,0.3,-24.3,0,-7.1,0,-9.2,4,-14.3,0,-15.9,0,-9.4,0,-20.7,0.2,-6.5,0.8,-11.9,0,0,0,-23.1,0,-23.6,0
1/31/78 00:00,-24.4,0,-27.8,0,-7.4,0.8,-11.7,0,-15.4,0,-16.2,0,-12.3,0,-26.6,0,-6.8,9.8,-8.8,0,1.1,2.5,-31,0,-24.4,0
2/1/78 00:00,-26.1,0,-29.2,0,-9.4,0.2,-13.1,0,-13.9,0.2,-12.7,0,-15.4,0,-30.4,0,-2.1,5.4,-9,0,-0.2,19.2,-32.4,0,-28.4,0
2/2/78 00:00,-17.7,0.2,-24,0,-12.3,0,-15.4,0,-17.5,0,-15.2,0,-20,0,-26.5,0,-2.6,0.3,-9.2,1,1.6,14.8,-27,0.2,-26.5,0
2/3/78 00:00,-17.3,0,-23.3,0.6,-13.5,0,-18.1,0,-20.5,0,-18.1,0,-20.6,0,-21.3,0.2,-5.9,0,-15.2,0,6.4,0.3,-30.8,0,-22.5,0
2/4/78 00:00,-16.4,0,-20.3,0,-15.2,0,-18.9,0,-20.6,0,-19.6,0,-19.5,0,-25.2,0,-5.1,16,-17.5,0,5.9,2.6,-20.3,1,-23.1,1
2/5/78 00:00,-4.2,0,-13.6,0,-14,0,-18.1,0,-20.4,0,-19.9,0,-21.6,0,-16.8,0,-8.9,0,-15.6,4,7.9,4.2,-8,0,-28.3,0
2/6/78 00:00,-1.4,0,-9.1,0,-11.5,0,-16.9,0.3,-12.3,0,-11.8,0,-13.7,0,-13,0,-6.8,0,-14.5,0.5,9.5,3.2,1.7,0.2,-19.8,0
2/7/78 00:00,-10.4,0.4,-12.6,2.8,-4.6,40.7,-5.2,47.2,-6.7,7,-5.5,0.6,-5.5,2.2,-14.8,0,-2.6,0.2,-11.2,1.1,9,7.5,0.5,0.4,-17.6,0
2/8/78 00:00,-12.3,0.8,-12.2,2.1,-8.2,5.3,-12,18.3,-10.7,0,-8.4,0,-10.2,0,-13.7,1.2,-1.5,38.1,-9.2,0,8.2,2.3,-1.3,0,-17,0
2/9/78 00:00,-14.3,0.3,-12.5,0.2,-8.8,0,-13.3,0,-12.9,0,-11.5,0,-12.1,0,-14,0.2,-3.5,10.5,-9.8,0,7,7.5,-7.5,0,-20.4,0
2/10/78 00:00,-14,3.6,-13.1,0.6,-11.7,0,-14.8,0,-16.3,0,-13,0,-15.7,0,-18.1,0,-7.4,0,-8.8,0,3.3,0,-7.7,0,-17.5,0
2/11/78 00:00,-17.4,2.2,-20.2,0,-11.5,0,-14,0,-11.6,0,-11.8,0,-14.5,0,-18.9,0.2,-3.7,2.4,-5.9,0,1.8,0,-10.1,0,-18.7,0.2
2/12/78 00:00,-20.6,2.6,-20.5,0,-9.4,0,-11.2,0,-7.3,0.3,-7.4,0.2,-8.1,0.6,-20.1,0,0.1,0.2,-3.8,0,1.9,0,-12.3,0,-16.3,0
2/13/78 00:00,-23.3,0,-18.6,0,-4.7,3.5,-6.6,13.5,-12.5,0,-12,0,-12.8,0,-14.6,0,1.6,0,-8.8,0,3.5,0,-11.8,0,-17.7,0
2/14/78 00:00,-22,0,-20.9,0,-1.1,2.8,-2.1,6.1,-12.9,0,-13.4,0,-14.3,0,-20,0,-1,0,-13.6,0,5.8,11.5,-11.5,0,-14,0
2/15/78 00:00,-19.8,0,-18.3,0,-1.9,0,-1.9,0,-13.7,0,-13.6,0,-12.4,0,-20.9,0,-1.8,1,-10.5,0,5.1,0.4,-8.1,0,-16.5,0.2
2/16/78 00:00,-11.2,0,-15.5,0,-2.1,0,-3.7,0,-10.9,0,-10.8,0,-14,0,-21.1,0,-1.7,3.2,-6.4,0,4.3,0,-10,0,-17,0
2/17/78 00:00,-9.1,0,-11.5,0,-3.1,0,-6.9,0,-6,0,-6.3,0,-8,0,-18.9,0,-3,0,-9.6,0,4.7,0,-4,0,-15.1,0
2/18/78 00:00,-2.4,0,-3.2,0,-1.3,0.2,-4.3,0.3,-8.6,0,-10.8,0.4,-6.1,0,-9.7,0,-3.4,0,-10.6,0,6.9,9,-3.5,0,-18.2,0
2/19/78 00:00,0.8,0,1.4,0,-3.2,8.2,-5.5,3.5,-13.2,0,-13.6,0,-12,0.2,-7.1,0,-6.4,0,-11.5,0,8.3,0,-0.5,0.3,-14.1,0.2
2/20/78 00:00,0.5,0,2.2,0,-9.3,0,-12.2,0,-13.4,0,-13.1,0,-13.2,0,-9,0,-6.8,0,-11.1,0,5.9,0.4,-1.4,0,-16.1,0
2/21/78 00:00,0.9,0,1.1,0,-8,0,-9.5,0,-11.4,0,-11.9,0,-11.5,0,-5.4,1.2,-5.6,0,-10.1,0,9.6,5.6,-10.2,0.6,-14.2,0
2/22/78 00:00,-1.4,0,-1.1,0,-5.8,0,-7.1,0.3,-9.2,0,-9,0.2,-7.6,0.2,-3.4,0,-3.9,0.7,-10.3,0,9.3,4,-2.9,0.7,-6.1,1.1
2/23/78 00:00,0.3,0,-0.1,0.7,-5.6,0,-7.2,0,-6,0,-5.9,0,-6.4,0,-3.1,0,-4.1,14.9,-8.5,0.2,6.4,1.9,-6.8,0,-5,1
2/24/78 00:00,-5.4,0,-11.7,2.2,-4.5,0,-5.7,0,-5.1,0,-4.7,0.2,-4.5,0,-11.1,1.9,-6.3,0,-4.1,0.2,4.3,0,-7.4,0,-10,3.5
2/25/78 00:00,-12.6,0,-18,0,-3,0,-2.7,0,-9.4,0,-8.4,0,-7.5,0,-17.5,0,-6.6,1.2,-7.3,1.9,6.8,0,-6.5,0,-17.6,0
2/26/78 00:00,-10.2,0,-12.3,0,-3.1,0,-0.9,0,-10.5,0.2,-9.1,0,-7,0.6,-18.4,0,-6.8,2,-9.1,0.2,4,0,-10,0,-18.6,0
2/27/78 00:00,-13.8,0.2,-16.2,0,-1.7,0,-4.8,5.9,-10.7,0,-9.9,0,-7.8,0.2,-19.7,0,-0.8,1.1,-9.3,0,3.5,0,-12.2,0,-17.4,0.3
2/28/78 00:00,-17.5,0.5,-20.5,0,-2.6,0,-2.9,0.3,-13.1,0,-10.4,0,-11.8,0,-22.3,0,-1,7.5,-8.5,0,4.5,0.4,-14.6,0,-21.5,0
3/1/78 00:00,-17.3,0,-21.7,0,-7.1,0,-9,0.5,-13.2,0,-11.5,0,-14.1,0,-21.2,0,-0.6,0,-10.3,0,3,0,-12.7,0,-19.9,0
3/2/78 00:00,-22.1,0,-17.4,0.2,-9.9,0,-9.2,0.7,-13.5,0,-11.3,0,-13.4,0,-18.4,0,-1.2,6.9,-10.5,0,2.8,0,-21.4,0,-19,0
3/3/78 00:00,-21.3,0,-19.7,0,-4.6,0,-7.2,0,-9.9,1.2,-11.9,2.6,-12.7,0,-20.1,0,-1.4,25.4,-9.6,0.8,1.9,0,-24.3,0,-19.3,0
3/4/78 00:00,-16.2,0,-18.3,0,-4.3,25.4,-7.8,17.8,-9.4,0.4,-11.7,0.2,-8.9,0.8,-19.8,0,-3.1,11.4,-13.6,0,2.5,0,-21.9,0,-16.9,0
3/5/78 00:00,-14.3,0,-18.1,0,-10.4,0,-11.4,0,-13.9,0,-14,0,-15.1,0,-20.5,0,-3.9,0.5,-11.4,0,5,0,-14.3,0,-18.2,0
3/6/78 00:00,-5.5,0,-12.2,0,-9.6,0,-11.4,0,-9.3,0,-9.3,0,-10.8,0,-17.1,0,-7.8,0.8,-10.1,0,7.2,10.1,-14.8,0,-18.2,0
3/7/78 00:00,2.1,0,-5.4,0,-5.7,0,-5.4,0,-9.4,0,-9.4,0,-8.9,0,-10,0,-9.9,0.5,-9.7,0,9.4,17.9,-2.4,0,-13.7,0
3/8/78 00:00,1.6,0,-0.5,0,-4.7,0,-4.7,0,-10,0,-8.7,0,-8.6,0,-0.1,0,-9.3,0.3,-8.8,0,9.6,2.6,-0.5,0,-7.1,0
3/9/78 00:00,0.4,0,0.7,0,-3.5,0,-6.1,0,-5.5,0,-6,0,-8.2,0.6,-1.9,0,-9.6,0,-6.4,0,5.5,0,-0.6,0,-6.9,0
3/10/78 00:00,-0.2,0,-0.7,0,0.8,0,0.2,0,-1.7,0,-0.2,0,-2.5,0,-1.6,0,-6,0.3,-4,0,4.1,0.8,-1.4,0,-5.4,0
3/11/78 00:00,0,2.6,-0.4,0,-5.4,0,-6.8,0,-3.2,0,-0.8,0,-4.3,0,-8.6,1.5,-4.8,34,-1.7,3.4,6.8,4,-3.1,1.4,-7.3,0
3/12/78 00:00,-5.2,3,-6.5,0,-4.1,2.6,-3.2,1.9,-1.3,0,-1.7,0,-4.4,0,-13.5,0,-3.9,3,-1,1.4,4.9,0,-5.3,0,-13.8,0
3/13/78 00:00,-4.9,0,-5.7,0,-2.8,0,-3.8,0,-2.8,0,-2.5,0,-6.7,0,-7,0,-3.6,3,-2.8,0,6.4,9.5,-2.3,0,-11.9,0
3/14/78 00:00,-3,0,-2.6,0.4,-2.6,0,-2.4,0,2.3,14.2,2.1,17.6,-2.2,28.6,-4.9,0,-6.3,0,3.1,11.2,5.9,0,-3.8,0,-9.9,0
3/15/78 00:00,-4.5,0,-4.8,0.3,4,10.3,3.3,7.5,-2.3,0,-2.8,0,-4,1.6,-7.2,0.2,1.1,6.6,-2.8,0,5.5,1,-2,0,-10.7,0
3/16/78 00:00,-1.4,0,-4.2,0,-0.9,0,-4,0,-7.1,0,-7.6,0,-7.6,0,-8.8,0,0.8,3.3,-5.3,0.2,7.7,4.6,0.3,0,-13.6,0
3/17/78 00:00,4.5,0.2,-0.3,0,-8.4,18.2,-11.2,2.8,-7.7,0,-7.1,0,-11,0,-2.1,0.2,-5.1,20.1,-3.9,0,9.1,0,-5.4,0,-10,0
3/18/78 00:00,-1.4,0.2,0.2,0,-8.9,0.4,-9.6,0,-5,0,-5.5,0.2,-9.1,0,-0.6,0.2,-8.6,2,-4,0,8.8,0,-1.4,0,-1.7,0
3/19/78 00:00,-0.1,0,0.4,0,-5.1,1.7,-5.2,1.6,-2,5,-2.2,1.4,-4.7,9.2,-1.5,0,-5.6,5,-0.9,0,8.6,0,0.8,0,-6.4,0
3/20/78 00:00,7.5,0,5.8,0,-4.2,0.2,-5.2,1,-7.9,0,-7.4,0,-12.1,0,1.7,0,-2.2,5.3,-4.4,0,8.8,0,0.3,0,-1.2,2.8
3/21/78 00:00,3,0,2.7,0,-2.1,2.8,-2.3,11.2,-3.7,25.5,-3.8,20.2,-7.9,22.9,1.8,0,-3.9,2,2.2,13.9,8.7,0,-0.5,0,2,0
3/22/78 00:00,-0.2,0,0.3,0,3.9,5.7,3,8.4,-0.1,1.3,0.2,2.4,-3.3,1.8,-2.5,0,5.8,7.8,2.3,1.3,9.3,0,-6.8,0.9,-4.7,0
3/23/78 00:00,-0.6,0,-0.2,0,-0.4,0.9,-1.9,0,-1.2,2.9,1,2.8,-5.7,0.2,-2.5,0,1.2,0,0.5,0,10.5,7.8,-6.2,0.2,-12.9,0
3/24/78 00:00,2.1,0.3,0.3,0.7,1.6,0,-1.4,0,-6.7,0,-6,0,-7.3,0.6,1.5,0,-3.5,11.4,-7.4,0,10.4,8.4,-7.6,1.5,-7.5,0
3/25/78 00:00,6.4,0,2,0,-3.2,0,-6.2,0,-8.3,0,-7.7,0,-11.1,0,2,0,-3.1,11.9,-4.5,1.8,10,5,-7.6,0.4,-0.5,0
3/26/78 00:00,4.7,0,1.3,0,-1.9,0,-6.1,0.3,-4.6,23.4,-4.4,10.8,-8.6,4.8,2,0,-9.1,0.6,-0.7,2.3,9.1,1,-4.9,0,2.1,0
3/27/78 00:00,1.6,0.3,2.8,0,1.6,29.8,-0.3,10.6,0.7,27,0.3,7.5,-2.5,46.6,3.6,0,-9.2,0,0.7,1.8,9.8,12.9,-2.9,0.3,1.4,0
3/28/78 00:00,7,0,5.4,0,5.8,5.4,4.9,0.4,2.2,2.8,2.2,0,0.1,2,3.7,0,0.2,14.4,1.2,0.2,9,5.2,-2.1,0,-2.6,0
3/29/78 00:00,2.5,0,3.6,0,5.8,0,2.7,0,1.3,0,0.4,0,0.7,0,6.9,0,1.8,0.4,-0.2,0,10.2,2.8,-2.3,0,-2.1,0
3/30/78 00:00,7.9,0,2.4,3.6,-0.3,0,-1.9,0,-1.3,0,-1.1,0,-1.5,0,4.2,1.4,-0.3,6.2,0.9,0,8.8,0.5,-4.5,0,2.4,0.4
3/31/78 00:00,1.2,0,0.1,0,-0.5,0,-1.1,0,2,0,2.8,0,-0.8,0,-0.1,1.2,-1.3,0,3.1,1.5,6.2,0,-0.8,0,-0.9,8.2
4/1/78 00:00,-1,1.6,-1.2,0,0.7,15.6,-1.9,4.3,3.4,13.6,2.6,10.9,-5.6,24,-2,1,-2.3,10.3,4.9,0,7.8,0,-2.9,0.4,-6.4,0
4/2/78 00:00,-0.6,3.4,-0.9,0,-0.3,9.3,-3.8,4.7,-3,0,-3,0,-5.7,1.2,-0.9,2.6,-0.8,5.9,-2.1,0,9.3,0.3,-3.9,0.7,-2.3,2
4/3/78 00:00,0,2.2,-0.2,0,-6.1,0.4,-5.9,0,-4.7,0,-4.9,0,-7.5,0,-0.2,1.4,-3.6,9,-1.2,0,11.2,0.8,-4.9,0,-0.4,0
4/4/78 00:00,4.5,0,5.2,0,-3.2,0,-5.4,0,-0.2,11.4,-2,10.1,-3,4,3.9,0,-9.6,0.8,4.6,0,9.8,15.3,-2,0,-0.1,0
4/5/78 00:00,2.1,0.3,1.6,0,1.4,26.1,0.6,21.1,1.4,1.8,1.8,0.2,0.7,8.4,4.6,0.6,-4.2,0,3,0,8,7.8,-2.1,0,0.4,13.2
4/6/78 00:00,-1.7,1.8,-1.7,0.2,1.1,0,0.2,0,-0.3,0,0.5,0,0.3,0,-2.7,2.5,0.1,3.6,0.4,16.4,6.5,0,-2.5,0,1.1,4.6
4/7/78 00:00,2.6,0,4.5,0,1.4,0,0.5,0,0.9,2.1,0.8,3.8,-2,0,0.1,0,0.4,3.4,4,0.8,8,0,1.4,0,-5.1,0
4/8/78 00:00,3.1,0.4,5,0.2,0.7,0,0.7,0,-1,0,-1.8,0,2.2,0,5.5,2.7,-0.8,17.5,-0.9,0,8.8,0,1.8,0,-0.6,0.8
4/9/78 00:00,2.5,0,4,0,1.1,0,1.1,0,-3.1,0,-2.1,0,-0.5,0,6,0,-1.1,0.4,-1,0,9.8,0,-2.5,3.9,4.8,1
4/10/78 00:00,6.8,0,6.2,0,2.3,0,0.9,0,-1.8,0,-1.7,8.2,-1.4,0,4.8,0,0.4,0.2,4,5.8,10.6,1.6,0.8,1.5,1.9,0
4/11/78 00:00,3.3,2.5,5.7,1.3,3.8,0,1,0,4.6,13.6,1.8,28.6,-0.5,24,4.2,4.4,-1.9,0,5,8.7,8.9,0,1.1,0,0.1,0
4/12/78 00:00,0.7,0,2.2,1,0.8,19.9,0.5,35.3,4.3,0.2,4.3,0.2,2.1,0.6,-1.7,2.4,0.9,4.8,8.6,0,6.7,0,-2.8,0,-2,0.9
4/13/78 00:00,-2.3,3.2,0.3,0.2,4.9,0.6,3.2,3.2,6.8,0.2,6.1,0,2.9,3.8,-1.7,0,-1.5,13.6,5.7,0,7.5,18,0.3,0,0.4,0
4/14/78 00:00,-3.3,8,-1.9,0.6,4.3,0.9,2,1.3,4.1,1.1,3.3,0,3.1,0.2,-1.6,0,-0.1,29.5,2.5,0,7.3,4.7,-3.5,0,1.7,0
4/15/78 00:00,-2.2,0,-1.6,0.5,2.9,0,1.9,0.2,1.7,0,2.3,0,2.4,0,2.1,0,-1.2,32.8,1.5,0,8.8,4.6,-0.7,0,0.9,0
4/16/78 00:00,0.3,2.7,3.4,0,-0.4,0,-1.5,0.2,4.8,0,4.9,0,3.1,0,4.4,0,-3,1.8,3.2,0,7,8.8,-1.9,0,3.7,0
4/17/78 00:00,2.5,7.8,3.3,1.8,0.6,0,1.9,0,5.8,0,5.9,0,2.8,0,4.2,0,-7.1,0.6,3.6,0,8.3,2.4,3.7,3.5,8.9,0
4/18/78 00:00,2.1,4.5,4.9,0,3.9,0,4.2,0,5.4,0,6,0,2.9,0,1.8,0,-5.9,0,3.7,1.4,10.7,7.3,2,0.4,6.3,0
4/19/78 00:00,4.7,0.8,4.9,0,6.8,0,5.2,0,8.1,14.8,6.1,10.1,5.3,6.5,0.7,0,-2.5,0,6.8,10.8,10.7,7.1,5,0.2,-3.5,0.3
4/20/78 00:00,2.7,1.2,7.2,0,4.6,30.7,4.3,14,4.8,3.5,4,13.6,2.5,12.8,3.7,0,0.7,0,2.9,20,8.9,10.8,7.4,0,-0.2,0
4/21/78 00:00,2.2,6.8,6.7,0,7,0,6.6,0.8,3.5,3.4,5.8,2.2,2.3,5.4,6.9,0,3.8,10.6,1.9,0,7.9,1.8,4.5,0,3.1,0
4/22/78 00:00,3.7,6.4,6.5,0.2,6.4,0,4,0,4.2,0,4.5,0,3.8,0,5.7,4.6,7.9,0.5,2.6,0,7.2,6.6,4.4,0,8.1,0
4/23/78 00:00,3.8,3.4,5.5,0,2.1,0,1.9,0.7,4.5,0,5.6,0,4,0,4.3,7.9,5.3,3.2,3.6,0,8.7,0,2.9,0,9.5,0
4/24/78 00:00,5.9,0,6,0,3.5,1.4,1.7,7.3,7.5,0,8.1,0,6.2,0,5.9,2.1,0.8,0,7.5,0,9.1,0,4.1,0,8.5,0
4/25/78 00:00,9.7,0,6.7,0,2.5,0.8,3,2,8.9,0,9.8,0,5.8,0,7.7,0,1.8,0,6.9,0,11.8,0,5.7,0,9.8,0
4/26/78 00:00,11.7,0,12.2,0,0.7,0,1.8,1,8,0,9.5,0,6.5,0,10.9,0,1.7,0,7.9,0,13.2,0,6.9,0,9.4,0
4/27/78 00:00,10.6,0,15.7,0,3.7,0,3.3,0,8.5,0,10.6,0,5.4,0,14.8,0,4.4,0,9.6,0,10.7,3.9,1.8,0,12.7,0
4/28/78 00:00,11.2,18.8,10.4,10.1,1.8,17.7,2.1,0,10.2,0,10.1,0,4.8,0,15.6,0,2.9,6.9,10.4,0,11.4,0,2.6,0,14.5,0
4/29/78 00:00,9.3,0,11.1,0,1,7.5,1,10.3,7.3,0,5.7,0,6.7,0,14.6,0,2.4,29,8,0,9.9,0,2.1,0,8.5,0
4/30/78 00:00,10,3.4,9.8,0,5.1,0,2.7,0,-0.8,0,-1,0,-2.1,0.4,15.1,0,2.6,3.7,1.1,0,10.2,0,2.6,1.9,8.2,0
5/1/78 00:00,9.8,5.2,12.5,0,1.8,0,0.1,1.4,0,1.2,-0.6,0.6,0.9,1.4,14.8,0.6,3,0.3,2.3,0,10.9,0,5,2.2,9.4,0
5/2/78 00:00,10,0,10.7,4.8,5.6,0,4.8,0.8,5.4,0,4.3,0,5.9,0,15.3,0,1,7.6,5.5,0,11.3,1,4.3,1.1,14.6,0
5/3/78 00:00,4.6,0,7.7,0,6.2,0,5.5,2.2,4.7,0,3.4,0,6.1,0,9.4,0,3.4,0,6.3,0,10.1,0.2,3.8,0,14,0
5/4/78 00:00,3.1,0,5.5,0,7.1,0,6,0,6,0,6.5,0,7.2,0,8.3,0,4.7,0.4,2.9,0,9.5,0,4.4,0,15.5,0
5/5/78 00:00,6.5,0,6.6,0,5.5,0,5.9,0,10.7,0,9.7,0,7.6,0,8.4,0,3.8,0,7,4.6,9.1,0,4.1,0,15.2,0.2
5/6/78 00:00,5.9,0,7.2,0,6,0,4.6,0,11.4,0,10.8,0,9,0,9.1,0,-0.7,0,6.3,0.7,10.3,0,3.6,0,14.3,0
5/7/78 00:00,6.8,0,7.9,0.3,7.8,0,5.1,0,13,0,13.5,0,10.4,0,9.5,0,-1.5,0,9,0,11.9,0,6.8,0,11.9,0
5/8/78 00:00,10,0,10.1,0,7.8,0,8.7,0,14.2,2.4,14.7,5.2,11.7,0,11.1,0,-0.8,0,10.1,9.6,12.7,0,6.3,0,8,22.8
5/9/78 00:00,9.1,1,9.6,1.5,7,21.1,8.1,2.2,14.9,12.8,14.7,7.2,13.1,26.6,12.8,0,2.5,0,13.2,1.7,13,6,5.6,0,8.5,0
5/10/78 00:00,6.9,4,6.1,6,8.3,14.2,13.1,3.5,9.5,0,9.5,0.8,10.5,0.6,8.6,0,7.3,0.2,8.2,0,10.8,2.6,7.6,0,11.1,4.2
5/11/78 00:00,6.1,7.2,5,0,11.4,0,10.9,0,10.6,0,10.7,0,10.7,0,6.5,0,8.9,8.4,10.3,2.6,11.8,7.4,7.1,0,9.9,0.8
5/12/78 00:00,8.3,0,9.7,0,11.4,0,11.6,0,15.7,0,14.7,1.8,14.4,0,9.6,0,9.2,0.8,13,5.6,11.1,4.8,9.6,0,6.4,0
5/13/78 00:00,9.8,0,9.4,0,11,0,8.8,0,19,0,17.5,2.2,12.2,0,11.1,0,7.9,0,14.4,11.4,10.6,27.2,6.4,0,9,0
5/14/78 00:00,11.6,0,12,0,10.5,0,10.9,0,19.1,0,16.2,0,11.4,0,17.9,0,7.3,0,10.7,17.1,11.5,12.2,6,0,13.4,0
5/15/78 00:00,11.2,0.4,11.6,6.2,11.1,0,9.8,0,14.9,7,12.1,9.4,13.7,0,17.3,0,8.1,0,12.4,0,12.1,4.2,6.3,0,17.9,0
5/16/78 00:00,6.3,14,9.6,7,9.4,0.8,12.3,0,16.3,3.8,15.4,0.4,14.2,0,14.5,2.1,3.4,0,13.5,0,12.5,0,7.9,0,20.3,0
5/17/78 00:00,9.4,0,10.7,0,10.2,6.3,15.6,0,17,0.6,13.5,15.8,12.4,1,10.2,0,9.8,0,13.6,4.6,13.5,0,5.4,0,21.2,0
5/18/78 00:00,10.5,0,10.4,0,12.9,6,13.7,0.6,15.5,1.4,15.2,0,16,0,11.6,0,12.1,0,13.6,0,12.4,0,7.3,0,16.1,0
5/19/78 00:00,11.2,0,13,0,15.3,0,15.8,0.6,18,0,18.6,0,15.5,1.2,12.9,0,10.1,1.3,18.5,0,14.1,0,5.9,0,7.2,12
5/20/78 00:00,14.2,0,17.3,0,11.2,0.2,12.5,0,19.5,0.2,19.7,7.6,9.9,0.4,16.6,0,1.8,2.2,18.8,10.3,16.5,0,4.9,1,10,0
5/21/78 00:00,16.5,0,15.4,0,9.4,7.6,10,7.2,14,3.4,13.2,5.2,12.1,7.2,20.2,0,2.4,0,11,0,12.3,0,7.7,6,15,0
5/22/78 00:00,13,0,13.6,0,10.4,0,10.4,0.2,14.9,0,14.7,0,11.5,0,21.4,0,6,0.3,13.2,0,10.4,1.8,6.9,0,19.5,0
5/23/78 00:00,6.8,0.8,9.1,0,9.5,0,9.9,0,15.3,0,17.4,0,12.1,0,16.9,0,4.5,0,14.7,0,9.6,0,7.2,0,22.6,12.8
5/24/78 00:00,3.8,24.6,7.1,0.8,12.7,0,13.3,0,19.3,0,19.4,0,18.3,0,11.7,24.4,4.5,0,17.6,0,10.7,0,10.6,0,21.3,0.6
5/25/78 00:00,6.7,0,5.3,15.4,15.7,0,17.3,1.2,20.2,0,21.5,0,20.7,0,14,0,8.2,2.8,18.6,0,11.1,0.6,8.9,0,19.2,60.2
